,model 1,model 2,model 3,acc,mcc,tp,tn,fp,fn,auroc,auprc
48,curriculum-reordered-shuffled-20pct,no-easy-80pct,hardest-interleaved-25pct,0.909989701338826,0.8199702223925036,4461,4375,429,445,0.9704588860078212,0.9699390812268316
726,hardest-interleaved-25pct,hardest-interleaved-10pct,no-hard-95pct,0.9095777548918641,0.8191338292787401,4470,4362,442,436,0.9706164909456821,0.9701126705986971
168,curriculum-reordered-shuffled-00pct,no-easy-80pct,hardest-interleaved-25pct,0.9094747682801236,0.818931949375314,4464,4367,437,442,0.9704808857817561,0.9698401068003834
486,no-easy-80pct,hardest-interleaved-25pct,no-easy-90pct,0.9094747682801236,0.818931949375314,4464,4367,437,442,0.9704082674344284,0.9698256974204822
6,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,hardest-interleaved-25pct,0.9094747682801236,0.8189331499912066,4463,4368,436,443,0.9704065490335714,0.9698575758507425
95,curriculum-reordered-shuffled-20pct,hardest-interleaved-25pct,easiest-interleaved-50pct,0.9094747682801236,0.8189375857469637,4460,4371,433,446,0.9704524579157267,0.9699697264535412
485,no-easy-80pct,hardest-interleaved-25pct,no-easy-95pct,0.9094747682801236,0.818931949375314,4464,4367,437,442,0.9704082674344284,0.9698256974204822
480,no-easy-80pct,easiest-interleaved-10pct,easiest-interleaved-50pct,0.9094747682801236,0.8189289905753276,4477,4354,450,429,0.9694538760843746,0.9687614458927369
722,hardest-interleaved-25pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9093717816683831,0.8187278097508378,4462,4368,436,444,0.9703403799931637,0.9699390225622034
708,hardest-interleaved-25pct,no-easy-90pct,no-hard-95pct,0.9093717816683831,0.81872355996311,4466,4364,440,440,0.9704000360821751,0.969741410953328
701,hardest-interleaved-25pct,no-easy-95pct,no-hard-95pct,0.9093717816683831,0.81872355996311,4466,4364,440,440,0.9704000360821751,0.969741410953328
453,no-easy-80pct,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,0.9093717816683831,0.8187233380963498,4477,4353,451,429,0.9695483669166847,0.968862370158405
319,easiest-interleaved-25pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,0.9093717816683831,0.8187213541954571,4472,4358,446,434,0.9700962185676905,0.9694728161910684
717,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,0.9092687950566426,0.818519961705137,4463,4366,438,443,0.9701200640314345,0.9696305301575318
612,hardest-interleaved-50pct,hardest-interleaved-25pct,no-hard-95pct,0.9092687950566426,0.8185165421661689,4467,4362,442,439,0.9707831758288122,0.970100050111819
690,easiest-interleaved-10pct,hardest-interleaved-10pct,no-hard-95pct,0.9091658084449021,0.8183167678483263,4481,4347,457,425,0.9698895861683412,0.9691243306861466
520,no-easy-80pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9091658084449021,0.8183130836853455,4478,4350,454,428,0.9700972156644839,0.9697238936270035
53,curriculum-reordered-shuffled-20pct,no-easy-80pct,easiest-interleaved-50pct,0.9091658084449021,0.8183097223577153,4473,4355,449,433,0.9697912978822852,0.9693424573694485
454,no-easy-80pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,0.9090628218331617,0.81810797403496,4462,4365,439,444,0.9703779726637641,0.9698604748241382
318,easiest-interleaved-25pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,0.9090628218331617,0.8181075996861918,4478,4349,455,428,0.970255796484313,0.9696893915709237
250,curriculum-reordered-shuffled-00pct,hardest-interleaved-10pct,no-hard-95pct,0.9090628218331617,0.8181130620290725,4482,4345,459,424,0.9703632707897653,0.9699115334436321
364,baseline,no-easy-80pct,hardest-interleaved-25pct,0.9090628218331617,0.8181069091215744,4463,4364,440,443,0.9702342846513624,0.9695804710308873
706,hardest-interleaved-25pct,no-easy-90pct,easiest-interleaved-50pct,0.9090628218331617,0.8181105204059014,4460,4367,437,446,0.9704137196445549,0.9698695574325004
1,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,baseline,0.9090628218331617,0.8181043600495422,4474,4353,451,432,0.9695614988936044,0.9689972035893508
487,no-easy-80pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,0.9090628218331617,0.818105983059882,4464,4363,441,442,0.9703257205488155,0.9698085400585326
488,no-easy-80pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,0.9090628218331617,0.818105983059882,4464,4363,441,442,0.970155301856416,0.969592872869935
699,hardest-interleaved-25pct,no-easy-95pct,easiest-interleaved-50pct,0.9090628218331617,0.8181105204059014,4460,4367,437,446,0.9704137196445549,0.9698695574325004
273,easiest-interleaved-25pct,no-easy-80pct,hardest-interleaved-25pct,0.9089598352214212,0.8178975343567495,4468,4358,446,438,0.9702438101079648,0.9696043344898149
681,easiest-interleaved-10pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,0.9089598352214212,0.8178986368441256,4474,4352,452,432,0.9691723553513804,0.9685016706100682
613,hardest-interleaved-50pct,hardest-interleaved-25pct,no-hard-90pct,0.9089598352214212,0.8179122909628972,4455,4371,433,451,0.970202971569079,0.9695729536227555
76,curriculum-reordered-shuffled-20pct,hardest-interleaved-50pct,easiest-interleaved-50pct,0.9088568486096807,0.8176923480448638,4473,4352,452,433,0.9704156501936658,0.9699679506746643
41,curriculum-reordered-shuffled-20pct,baseline,hardest-interleaved-10pct,0.9088568486096807,0.8177010282035887,4481,4344,460,425,0.9701261314714977,0.9697247840555655
21,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,hardest-interleaved-25pct,0.9088568486096807,0.8176914349979447,4468,4357,447,438,0.9703599400621782,0.9697334620071246
654,easiest-interleaved-10pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,0.9088568486096807,0.8176985358121934,4459,4366,438,447,0.9700317679281397,0.9693070635725758
316,easiest-interleaved-25pct,hardest-interleaved-25pct,no-easy-95pct,0.9088568486096807,0.8176914349979447,4468,4357,447,438,0.9702921586950405,0.9696417502335064
317,easiest-interleaved-25pct,hardest-interleaved-25pct,no-easy-90pct,0.9088568486096807,0.8176914349979447,4468,4357,447,438,0.9702921586950405,0.9696417502335064
552,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,no-easy-90pct,0.9088568486096807,0.8177016403560302,4457,4368,436,449,0.9704660566188049,0.9700137677744975
475,no-easy-80pct,easiest-interleaved-10pct,hardest-interleaved-25pct,0.9088568486096807,0.8177052999800062,4455,4370,434,451,0.970219561562538,0.9694701666909086
363,baseline,no-easy-80pct,easiest-interleaved-10pct,0.9088568486096807,0.8176939920334784,4463,4362,442,443,0.9694234328099324,0.9686258324814265
2,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,no-easy-80pct,0.9088568486096807,0.8176918878026695,4472,4353,451,434,0.9697365848475908,0.9691280515139357
551,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,no-easy-95pct,0.9088568486096807,0.8177016403560302,4457,4368,436,449,0.9704660566188049,0.9700137677744975
653,easiest-interleaved-10pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,0.9087538619979403,0.8174932679744066,4458,4366,438,448,0.9702251410616171,0.9695808292328567
45,curriculum-reordered-shuffled-20pct,no-easy-80pct,curriculum-reordered-shuffled-30pct,0.9087538619979403,0.8174854546754788,4470,4354,450,436,0.9695991764235063,0.9690636943940548
723,hardest-interleaved-25pct,easiest-interleaved-50pct,no-hard-95pct,0.9087538619979403,0.817485838986622,4466,4358,446,440,0.9703276086682757,0.9697634013473423
546,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,easiest-interleaved-50pct,0.9087538619979403,0.8174855347558634,4467,4357,447,439,0.9693810031591421,0.9687376580699754
516,no-easy-80pct,curriculum-reordered-shuffled-40pct,hardest-interleaved-10pct,0.9087538619979403,0.8175015980469731,4484,4340,464,422,0.9699964452438565,0.9695975622187392
296,easiest-interleaved-25pct,hardest-interleaved-50pct,hardest-interleaved-25pct,0.9087538619979403,0.817486863730108,4464,4360,444,442,0.9705258612115939,0.9698461318832472
394,baseline,hardest-interleaved-50pct,no-hard-95pct,0.9087538619979403,0.8174942091726195,4480,4344,460,426,0.9701681156109546,0.9694533234671718
370,baseline,no-easy-80pct,hardest-interleaved-10pct,0.9087538619979403,0.8175015980469731,4484,4340,464,422,0.9700214999526484,0.9695332957781135
433,baseline,curriculum-reordered-shuffled-10pct,hardest-interleaved-10pct,0.9087538619979403,0.8175230418626519,4492,4332,472,414,0.9700890903863577,0.9697166312727393
489,no-easy-80pct,hardest-interleaved-25pct,easiest-interleaved-50pct,0.9087538619979403,0.8174884434924066,4462,4362,442,444,0.9703350975016403,0.9698392105868991
460,no-easy-80pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-10pct,0.9087538619979403,0.8175085977643429,4487,4337,467,419,0.970137799625465,0.9697491497976672
31,curriculum-reordered-shuffled-20pct,baseline,no-easy-80pct,0.9087538619979403,0.817486623606874,4473,4351,453,433,0.9697241317450839,0.96911513125117
27,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,hardest-interleaved-10pct,0.9087538619979403,0.8175112087711848,4488,4336,468,418,0.9701739496879384,0.9696978941139829
590,curriculum-reordered-shuffled-30pct,hardest-interleaved-10pct,no-hard-95pct,0.9086508753861998,0.8172809326260493,4473,4350,454,433,0.9700559316142648,0.9695950045364665
392,baseline,hardest-interleaved-50pct,easiest-interleaved-50pct,0.9086508753861998,0.8172795591323521,4470,4353,451,436,0.9702090814387929,0.9697147911403079
705,hardest-interleaved-25pct,no-easy-90pct,curriculum-reordered-shuffled-40pct,0.9086508753861998,0.8172914202803768,4455,4368,436,451,0.9702463983166629,0.9697386803006305
698,hardest-interleaved-25pct,no-easy-95pct,curriculum-reordered-shuffled-40pct,0.9086508753861998,0.8172914202803768,4455,4368,436,451,0.9702463983166629,0.9697386803006305
479,no-easy-80pct,easiest-interleaved-10pct,curriculum-reordered-shuffled-40pct,0.9086508753861998,0.8172803360401855,4472,4351,453,434,0.9693116731097506,0.9685711611271384
320,easiest-interleaved-25pct,hardest-interleaved-25pct,easiest-interleaved-50pct,0.9086508753861998,0.8172812102340111,4463,4360,444,443,0.9702303174790134,0.9695754437586579
126,curriculum-reordered-shuffled-20pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9086508753861998,0.8172816679735675,4474,4349,455,432,0.9702086995719357,0.9698447140822426
151,curriculum-reordered-shuffled-00pct,baseline,no-easy-80pct,0.9086508753861998,0.8172825420882726,4475,4348,456,431,0.9697618092749858,0.9691032597433679
645,hardest-interleaved-50pct,hardest-interleaved-10pct,no-hard-95pct,0.9086508753861998,0.8172945313586173,4483,4340,464,423,0.9705329681781013,0.9697738985082835
490,no-easy-80pct,hardest-interleaved-25pct,hardest-interleaved-10pct,0.9086508753861998,0.8172820010070748,4462,4361,443,444,0.970338619162656,0.9699140299012713
491,no-easy-80pct,hardest-interleaved-25pct,no-hard-95pct,0.9086508753861998,0.817280558178944,4464,4359,445,442,0.9702921586950404,0.9696641916240953
656,easiest-interleaved-10pct,hardest-interleaved-25pct,hardest-interleaved-10pct,0.9085478887744594,0.8170733675922474,4467,4355,449,439,0.9702602091679954,0.969665987295597
167,curriculum-reordered-shuffled-00pct,no-easy-80pct,easiest-interleaved-10pct,0.9085478887744594,0.8170752750768194,4473,4349,455,433,0.9696792623893733,0.9689127123913424
382,baseline,curriculum-reordered-shuffled-30pct,hardest-interleaved-10pct,0.9085478887744594,0.8170793212570674,4477,4345,459,429,0.9700243851689023,0.9696052928587168
171,curriculum-reordered-shuffled-00pct,no-easy-80pct,curriculum-reordered-shuffled-10pct,0.9085478887744594,0.8170917443417448,4484,4338,466,422,0.9695390748231618,0.9689177370640988
712,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,easiest-interleaved-50pct,0.9085478887744594,0.8170774530144702,4460,4362,442,446,0.970356397186337,0.9699530723729266
713,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,hardest-interleaved-10pct,0.9085478887744594,0.8170733675922474,4467,4355,449,439,0.9703993572077623,0.9700596375220591
407,baseline,hardest-interleaved-25pct,no-easy-95pct,0.9085478887744594,0.8170863632115146,4454,4368,436,452,0.970333039663577,0.9697501383307927
397,baseline,easiest-interleaved-10pct,hardest-interleaved-25pct,0.9085478887744594,0.8170798684044416,4458,4364,440,448,0.9701038559048326,0.9693180180622334
408,baseline,hardest-interleaved-25pct,no-easy-90pct,0.9085478887744594,0.8170863632115146,4454,4368,436,452,0.970333039663577,0.9697501383307927
610,hardest-interleaved-50pct,hardest-interleaved-25pct,easiest-interleaved-50pct,0.9085478887744594,0.8170812841061059,4457,4365,439,449,0.9706350327030776,0.9701147663540253
52,curriculum-reordered-shuffled-20pct,no-easy-80pct,curriculum-reordered-shuffled-40pct,0.9085478887744594,0.8170752750768194,4473,4349,455,433,0.9695110076091638,0.968974000053676
796,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9085478887744594,0.8170806796697697,4478,4344,460,428,0.9699579403357645,0.9695661089890848
34,curriculum-reordered-shuffled-20pct,baseline,easiest-interleaved-10pct,0.9085478887744594,0.8170738414135924,4465,4357,447,441,0.9694966663871968,0.9687843046494174
213,curriculum-reordered-shuffled-00pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,0.9084449021627189,0.8168673344362074,4467,4354,450,439,0.9702530809866625,0.969758451485386
670,easiest-interleaved-10pct,no-easy-90pct,easiest-interleaved-50pct,0.9084449021627189,0.8168673738237786,4468,4353,451,438,0.9694501422751051,0.9686448334853426
663,easiest-interleaved-10pct,no-easy-95pct,easiest-interleaved-50pct,0.9084449021627189,0.8168673738237786,4468,4353,451,438,0.9694501422751051,0.9686448334853426
658,easiest-interleaved-10pct,hardest-interleaved-25pct,no-hard-90pct,0.9084449021627189,0.8168833816901724,4452,4369,435,454,0.9695003577668155,0.9686164409630778
54,curriculum-reordered-shuffled-20pct,no-easy-80pct,hardest-interleaved-10pct,0.9084449021627189,0.8168769605526209,4479,4342,462,427,0.9702615457019951,0.9698909924207213
169,curriculum-reordered-shuffled-00pct,no-easy-80pct,no-easy-95pct,0.9084449021627189,0.8168696509336263,4473,4348,456,433,0.9698839854544368,0.9692600925768678
170,curriculum-reordered-shuffled-00pct,no-easy-80pct,no-easy-90pct,0.9084449021627189,0.8168696509336263,4473,4348,456,433,0.9698839854544368,0.9692600925768678
173,curriculum-reordered-shuffled-00pct,no-easy-80pct,easiest-interleaved-50pct,0.9084449021627189,0.8168715326207686,4475,4346,458,431,0.9698493840742173,0.9693257634482323
361,baseline,no-easy-80pct,curriculum-reordered-shuffled-30pct,0.9084449021627189,0.8168675518830302,4469,4352,452,437,0.9696543561843592,0.9690729758666845
191,curriculum-reordered-shuffled-00pct,hardest-interleaved-50pct,hardest-interleaved-25pct,0.9084449021627189,0.8168732195063364,4458,4363,441,448,0.9707962653760811,0.9702201260018793
481,no-easy-80pct,easiest-interleaved-10pct,hardest-interleaved-10pct,0.9084449021627189,0.8168739691437099,4477,4344,460,429,0.9699951511395077,0.9693910967426349
5,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,easiest-interleaved-10pct,0.9084449021627189,0.8168675518830302,4469,4352,452,437,0.9695391596824633,0.9688384834499917
215,curriculum-reordered-shuffled-00pct,hardest-interleaved-25pct,easiest-interleaved-50pct,0.9084449021627189,0.8168776767620746,4455,4366,438,451,0.9705360231129583,0.9700454005398322
247,curriculum-reordered-shuffled-00pct,easiest-interleaved-50pct,no-hard-95pct,0.9084449021627189,0.8168726815247083,4476,4345,459,430,0.9695203209175124,0.9690048764023164
727,hardest-interleaved-25pct,hardest-interleaved-10pct,no-hard-90pct,0.9083419155509783,0.8166693002378053,4456,4364,440,450,0.9699713481054143,0.9695281333578801
279,easiest-interleaved-25pct,no-easy-80pct,hardest-interleaved-10pct,0.9083419155509783,0.8167129201807718,4494,4326,478,412,0.9700492065146145,0.9695636877603654
555,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,easiest-interleaved-50pct,0.9083419155509783,0.8166784650220172,4451,4369,435,455,0.9703485689157664,0.9699180465787786
606,hardest-interleaved-50pct,hardest-interleaved-25pct,no-easy-95pct,0.9083419155509783,0.8166743833285162,4453,4367,437,453,0.9707200192936108,0.9701697383700557
455,no-easy-80pct,curriculum-reordered-shuffled-30pct,no-easy-95pct,0.9083419155509783,0.8166649996849645,4474,4346,458,432,0.9698031145400303,0.9692919138133379
7,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,no-easy-95pct,0.9083419155509783,0.8166620735968043,4470,4350,454,436,0.9697568025761926,0.9692381007713562
456,no-easy-80pct,curriculum-reordered-shuffled-30pct,no-easy-90pct,0.9083419155509783,0.8166649996849645,4474,4346,458,432,0.9698031145400303,0.9692919138133379
8,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,no-easy-90pct,0.9083419155509783,0.8166620735968043,4470,4350,454,436,0.9697568025761926,0.9692381007713562
807,easiest-interleaved-50pct,hardest-interleaved-10pct,no-hard-90pct,0.9083419155509783,0.816661843840563,4464,4356,448,442,0.969430009405805,0.9690594827685729
130,curriculum-reordered-shuffled-20pct,hardest-interleaved-10pct,no-hard-95pct,0.9083419155509783,0.8166649996849645,4474,4346,458,432,0.9702448496344093,0.9698361392457193
607,hardest-interleaved-50pct,hardest-interleaved-25pct,no-easy-90pct,0.9083419155509783,0.8166743833285162,4453,4367,437,453,0.9707200192936108,0.9701697383700557
470,no-easy-80pct,hardest-interleaved-50pct,easiest-interleaved-50pct,0.9083419155509783,0.8166660778699035,4475,4345,459,431,0.9702622457912332,0.9697418526411399
553,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,0.9082389289392379,0.8164640692170259,4455,4364,440,451,0.9702229559346014,0.9697927934165793
446,baseline,hardest-interleaved-10pct,no-hard-95pct,0.9082389289392379,0.8164633646312565,4477,4342,462,429,0.9700470213875989,0.9695077583565749
156,curriculum-reordered-shuffled-00pct,baseline,no-easy-95pct,0.9082389289392379,0.8164585027631786,4473,4346,458,433,0.9697520716701294,0.9692131261115057
